n,p,th,u,e,Tp,Sp=T1/Tp,eff=Sp/p,T1
16384,8,1,6.250000E-02,1.047065E+00,8.669200E+01,7.122685E+00,8.903356E-01,6.174798E+02
16384,8,2,6.250000E-02,1.047065E+00,5.182738E+01,1.191416E+01,1.489270E+00,6.174798E+02
16384,8,3,6.250000E-02,1.047065E+00,4.265800E+01,1.447512E+01,1.809390E+00,6.174798E+02
16384,8,4,6.249999E-02,1.047065E+00,4.194919E+01,1.471971E+01,1.839964E+00,6.174798E+02
16384,8,6,6.250000E-02,1.047065E+00,4.128350E+01,1.495706E+01,1.869633E+00,6.174798E+02
16384,8,8,6.250000E-02,1.047065E+00,4.115636E+01,1.500327E+01,1.875408E+00,6.174798E+02
16384,8,12,6.250000E-02,1.047065E+00,4.076668E+01,1.514668E+01,1.893335E+00,6.174798E+02
16384,8,16,6.250000E-02,1.047065E+00,4.126072E+01,1.496532E+01,1.870665E+00,6.174798E+02
16384,8,18,6.250000E-02,1.047065E+00,4.124619E+01,1.497059E+01,1.871324E+00,6.174798E+02
16384,8,36,6.249999E-02,1.047065E+00,4.154543E+01,1.486276E+01,1.857845E+00,6.174798E+02
16384,12,1,6.250000E-02,1.047065E+00,6.365200E+01,9.700871E+00,8.084059E-01,6.174798E+02
16384,12,2,6.250000E-02,1.047065E+00,4.310132E+01,1.432624E+01,1.193853E+00,6.174798E+02
16384,12,3,6.250000E-02,1.047065E+00,4.173763E+01,1.479432E+01,1.232860E+00,6.174798E+02
16384,12,4,6.250000E-02,1.047065E+00,4.145237E+01,1.489613E+01,1.241344E+00,6.174798E+02
16384,12,6,6.250000E-02,1.047065E+00,4.128388E+01,1.495692E+01,1.246410E+00,6.174798E+02
16384,12,8,6.250000E-02,1.047064E+00,4.092585E+01,1.508777E+01,1.257314E+00,6.174798E+02
16384,12,12,6.250000E-02,1.047065E+00,4.143991E+01,1.490061E+01,1.241717E+00,6.174798E+02
16384,12,16,6.250000E-02,1.047065E+00,4.118857E+01,1.499153E+01,1.249294E+00,6.174798E+02
16384,12,18,6.250000E-02,1.047065E+00,4.139625E+01,1.491632E+01,1.243027E+00,6.174798E+02
16384,12,36,6.250000E-02,1.047065E+00,4.148660E+01,1.488384E+01,1.240320E+00,6.174798E+02
16384,16,1,6.250000E-02,1.047065E+00,5.064756E+01,1.219170E+01,7.619812E-01,6.174798E+02
16384,16,2,6.250000E-02,1.047065E+00,4.250397E+01,1.452758E+01,9.079738E-01,6.174798E+02
16384,16,3,6.250000E-02,1.047065E+00,4.131836E+01,1.494444E+01,9.340276E-01,6.174798E+02
16384,16,4,6.250000E-02,1.047065E+00,4.137264E+01,1.492484E+01,9.328022E-01,6.174798E+02
16384,16,6,6.250000E-02,1.047065E+00,4.088034E+01,1.510457E+01,9.440354E-01,6.174798E+02
16384,16,8,6.250000E-02,1.047065E+00,4.140603E+01,1.491280E+01,9.320499E-01,6.174798E+02
16384,16,12,6.250000E-02,1.047065E+00,4.114816E+01,1.500626E+01,9.378911E-01,6.174798E+02
16384,16,16,6.250000E-02,1.047065E+00,4.132373E+01,1.494250E+01,9.339062E-01,6.174798E+02
16384,16,18,6.250000E-02,1.047065E+00,4.136119E+01,1.492897E+01,9.330605E-01,6.174798E+02
16384,16,36,6.249999E-02,1.047065E+00,4.156513E+01,1.485572E+01,9.284823E-01,6.174798E+02
16384,18,1,6.250000E-02,1.047065E+00,4.476399E+01,1.379412E+01,7.663399E-01,6.174798E+02
16384,18,2,6.250000E-02,1.047065E+00,4.183185E+01,1.476100E+01,8.200555E-01,6.174798E+02
16384,18,3,6.250000E-02,1.047065E+00,4.137094E+01,1.492545E+01,8.291915E-01,6.174798E+02
16384,18,4,6.250000E-02,1.047065E+00,4.108248E+01,1.503025E+01,8.350138E-01,6.174798E+02
16384,18,6,6.250000E-02,1.047065E+00,4.131642E+01,1.494514E+01,8.302858E-01,6.174798E+02
16384,18,8,6.250000E-02,1.047065E+00,4.186483E+01,1.474937E+01,8.194093E-01,6.174798E+02
16384,18,12,6.250000E-02,1.047065E+00,4.120900E+01,1.498410E+01,8.324502E-01,6.174798E+02
16384,18,16,6.250000E-02,1.047065E+00,4.135990E+01,1.492943E+01,8.294130E-01,6.174798E+02
16384,18,18,6.250000E-02,1.047064E+00,4.141798E+01,1.490850E+01,8.282499E-01,6.174798E+02
16384,18,36,6.250000E-02,1.047065E+00,4.164100E+01,1.482865E+01,8.238140E-01,6.174798E+02
16384,36,1,6.250000E-02,1.047065E+00,5.142002E+01,1.200855E+01,3.335708E-01,6.174798E+02
16384,36,2,6.250000E-02,1.047065E+00,4.930061E+01,1.252479E+01,3.479108E-01,6.174798E+02
16384,36,3,6.250000E-02,1.047065E+00,4.902190E+01,1.259600E+01,3.498889E-01,6.174798E+02
16384,36,4,6.250000E-02,1.047065E+00,4.914745E+01,1.256382E+01,3.489950E-01,6.174798E+02
16384,36,6,6.250000E-02,1.047065E+00,4.946881E+01,1.248220E+01,3.467279E-01,6.174798E+02
16384,36,8,6.250000E-02,1.047065E+00,4.927885E+01,1.253032E+01,3.480645E-01,6.174798E+02
16384,36,12,6.250000E-02,1.047065E+00,4.971500E+01,1.242039E+01,3.450109E-01,6.174798E+02
16384,36,16,6.250000E-02,1.047065E+00,5.068403E+01,1.218293E+01,3.384147E-01,6.174798E+02
16384,36,18,6.250000E-02,1.047065E+00,5.030112E+01,1.227567E+01,3.409907E-01,6.174798E+02
16384,36,36,6.250000E-02,1.047065E+00,4.948230E+01,1.247880E+01,3.466334E-01,6.174798E+02
